53869 111.70  36.58  550 霍州           山西   一般站 
53871 112.85  36.83  964 武乡           山西   一般站 
53872 112.68  36.77  961 沁县           山西   一般站 
53873 112.87  36.10  951 长子           山西   一般站 
53874 111.90  36.25  649 古县           山西   一般站 
53875 112.35  36.52 1000 沁源           山西   一般站 
53877 112.25  36.17  860 安泽           山西   基本站 
53878 113.38  36.52  768 黎城           山西   一般站 
53879 112.88  36.32  952 屯留           山西   一般站 
53880 113.23  36.33  948 潞城           山西   一般站 
53881 106.48  37.28 1382 韦州           宁夏   一般站 
53882 113.07  36.05  992 长治           山西   基本站 
53883 114.70  37.13   37 任县           河北   一般站 
53884 113.03  36.52  878 襄垣           山西   基本站 
53885 113.20  36.12 1122 壶关           山西   一般站 
53886 113.67  36.57  470 涉县           河北   一般站 
53888 113.43  36.20 1089 平顺           山西   一般站 
53889 113.82  36.07  307 林州           河南   一般站 
53890 114.10  36.67  280 武安           河北   一般站 
53891 114.68  37.02   43 南和           河北   一般站 
53892 114.47  36.62   67 邯郸           河北   一般站 
53893 114.95  36.77   40 曲周           河北   一般站 
53894 114.20  36.40  149 峰峰           河北   一般站 
53895 114.50  36.78   61 永年           河北   一般站 
53896 114.95  36.35   50 魏县           河北   一般站 
53897 114.38  36.38   70 磁县           河北   一般站 
53898 114.40  36.05   63 安阳           河南   基本站 
53899 114.97  36.48   49 广平           河北   一般站 
53903 105.72  35.97 1917 西吉           宁夏   基本站 
53906 105.72  35.52 1656 静宁           甘肃   一般站 
53908 105.23  35.22 1768 通渭           甘肃   一般站 
53910 106.20  35.67 2841 六盘山         宁夏   基准站 
53914 106.12  35.62 2079 隆德           宁夏   一般站 
53915 106.67  35.55 1347 崆峒           甘肃   基本站 
53916 106.32  35.50 1949 泾源           宁夏   一般站 
53917 106.07  35.22 1631 庄浪           甘肃   一般站 
53923 107.63  35.73 1421 西峰           甘肃   基本站 
53924 107.62  35.07  967 灵台           甘肃   一般站 
53925 107.18  35.68 1173 镇原           甘肃   一般站 
53926 107.35  35.35 1029 泾川           甘肃   一般站 
53927 106.62  35.20 1478 华亭           甘肃   一般站 
53928 107.02  35.30 1149 崇信           甘肃   一般站 
53929 107.80  35.20 1207 长武           陕西   基本站 
53930 107.98  36.45 1271 华池           甘肃   一般站 
53931 109.37  36.00  984 富县           陕西   一般站 
53934 107.98  35.78 1274 合水           甘肃   一般站 
53935 108.40  35.48 1482 正宁           甘肃   一般站 
53937 107.92  35.52  979 宁县           甘肃   一般站 
53938 108.30  35.17 1277 旬邑           陕西   一般站 
53941 109.58  35.18  804 白水           陕西   一般站 
53942 109.42  35.77 1156 洛川           陕西   基准站 
53944 109.25  35.57  863 黄陵           陕西   一般站 
53945 109.07  35.43 1395 宜君           陕西   一般站 
53946 109.82  35.60 1091 黄龙           陕西   一般站 
53947 109.07  35.08  979 铜川           陕西   一般站 
53948 109.58  34.95  499 蒲城           陕西   基本站 
53949 109.92  35.18  679 澄城           陕西   一般站 
53950 110.15  35.23  709 合阳           陕西   一般站 
53953 110.85  35.97  965 乡宁           山西   一般站 
53954 110.97  35.62  434 稷山           山西   一般站 
53955 110.45  35.47  458 韩城           陕西   基本站 
53956 110.83  35.40  588 万荣           山西   一般站 
53957 110.72  35.62  459 河津           山西   一般站 
53958 110.78  35.13  388 临猗           山西   一般站 
53959 111.05  35.05  365 运城           山西   基本站 
53961 111.48  35.65  473 曲沃           山西   一般站 
53962 111.70  35.73  585 翼城           山西   一般站 
53963 111.37  35.65  434 侯马           山西   基准站 
53964 111.22  35.62  431 新绛           山西   一般站 
53965 111.57  35.52  761 绛县           山西   一般站 
53966 111.83  35.98  817 浮山           山西   一般站 
53967 111.20  35.33  468 闻喜           山西   一般站 
53968 111.67  35.28  505 垣曲           山西   基本站 
53970 112.20  35.70  887 沁水           山西   一般站 
53972 112.92  35.12  120 沁阳           河南   一般站 
53973 112.95  35.77  837 高平           山西   一般站 
53974 114.18  35.62   72 淇县           河南   一般站 
53975 112.40  35.48  660 阳城           山西   基本站 
53976 112.87  35.50  753 晋城           山西   一般站 
53978 112.63  35.08  140 济源           河南   一般站 
53979 113.08  35.15  120 博爱           河南   一般站 
53980 114.80  36.55   50 肥乡           河北   一般站 
53981 113.27  35.78 1312 陵川           山西   一般站 
53982 113.27  35.23  112 焦作           河南   一般站 
53983 114.42  35.03   70 封丘           河南   一般站 
53984 113.47  35.23   83 修武           河南   一般站 
53985 113.82  35.50  141 辉县           河南   一般站 
53986 113.88  35.32   73 新乡           河南   基本站 
53987 113.42  35.10   91 武陟           河南   一般站 
53988 113.67  35.27   78 获嘉           河南   一般站 
53989 113.95  35.05   77 原阳           河南   一般站 
53991 114.33  35.92   93 汤阴           河南   一般站 
53992 114.52  35.65   58 浚县           河南   一般站 
53993 114.92  35.93   52 内黄           河南   一般站 
53994 114.07  35.38   70 卫辉           河南   一般站 
53995 114.50  35.55   63 滑县           河南   一般站 
53996 114.65  36.45   58 成安           河北   一般站 
53997 114.18  35.15   71 延津           河南   一般站 
53998 114.65  35.20   62 长垣           河南   一般站 
54012 117.60  44.58 1002 西乌珠穆沁     内蒙古 基本站 
54024 119.30  44.45  710 富河           内蒙古 一般站 
54026 120.90  44.57  265 扎鲁特         内蒙古 基本站 
54027 119.40  43.98  486 巴林左旗       内蒙古 基准站 
54031 121.82  44.90  198 高力板         内蒙古 一般站 
54039 122.02  44.03  182 舍伯吐         内蒙古 一般站 
54041 123.07  44.80  150 通榆           吉林   基本站 
54047 123.28  44.13  146 科左中旗       内蒙古 一般站 
54049 123.97  44.25  189 长岭           吉林   基本站 
54063 126.00  44.97  197 扶余           吉林   基本站 
54064 125.15  44.38  170 农安           吉林   基本站 
54065 125.65  44.53  169 德惠           吉林   一般站 
54069 125.80  44.17  175 九台           吉林   一般站 
54072 126.52  44.85  197 榆树           吉林   一般站 
54076 126.93  44.38  268 舒兰           吉林   一般站 
54080 127.15  44.90  195 五常           黑龙江 一般站 
54092 129.40  44.60  292 海林           黑龙江 一般站 
54093 130.55  44.93  266 穆棱           黑龙江 一般站 
54094 129.60  44.57  241 牡丹江         黑龙江 基本站 
54096 131.17  44.38  568 绥芬河         黑龙江 基本站 
54098 129.47  44.33  268 宁安           黑龙江 一般站 
54099 131.13  44.08  149 东宁           黑龙江 一般站 
54102 116.12  43.95 1003 锡林浩特       内蒙古 基准站 
54113 118.65  43.53  621 巴林右旗       内蒙古 一般站 
54115 118.03  43.63  825 林西县         内蒙古 基本站 
54117 117.53  43.25 1003 克什克腾旗     内蒙古 一般站 
54122 120.05  43.88  375 阿鲁科尔沁旗   内蒙古 一般站 
54132 121.07  42.40  400 青龙山         内蒙古 一般站 
54134 121.28  43.60  241 开鲁           内蒙古 基准站 
54135 122.27  43.60  179 通辽           内蒙古 基本站 
54142 123.53  43.50  115 双辽           吉林   基本站 
54154 124.30  43.35  160 梨树           吉林   一般站 
54155 124.23  43.67  144 孤家子         吉林   一般站 
54156 124.80  43.52  200 公主岭         吉林   一般站 
54157 124.33  43.17  166 四平           吉林   基本站 
54161 125.22  43.90  237 长春           吉林   基准站 
54164 125.28  43.35  248 伊通           吉林   一般站 
54165 125.63  43.55  220 双阳           吉林   基本站 
54169 126.02  43.30  272 烟筒山         吉林   一般站 
54171 126.52  43.70  230 永吉           吉林   基本站 
54172 126.53  43.87  290 吉林城郊       吉林   一般站 
54181 127.33  43.70  295 蛟河           吉林   基本站 
54186 128.20  43.37  525 敦化           吉林   基准站 
54187 128.92  43.12  367 安图           吉林   一般站 
54192 130.27  43.70  385 罗子沟         吉林   一般站 
54195 129.78  43.30  245 汪清           吉林   基本站 
54204 115.00  42.30 1346 正镶白旗       内蒙古 一般站 
54205 116.00  42.23 1316 正蓝旗         内蒙古 一般站 
54208 116.47  42.18 1245 多伦县         内蒙古 基准站 
54213 119.02  42.93  634 翁牛特旗       内蒙古 基本站 
54214 118.42  42.58  960 岗子           内蒙古 一般站 
54218 118.83  42.30  669 赤峰           内蒙古 基准站 
54223 120.65  42.85  363 奈曼           内蒙古 一般站 
54225 119.92  42.28  588 敖汉旗         内蒙古 一般站 
54226 120.70  42.33  401 宝国吐         内蒙古 基本站 
54231 122.35  42.97  248 科左后旗       内蒙古 一般站 
54234 121.75  42.73  298 库伦           内蒙古 一般站 
54236 122.55  42.38   79 彰武           辽宁   基本站 
54237 121.75  42.07  168 阜新           辽宁   基本站 
54243 124.12  42.78  165 昌图           辽宁   基准站 
54244 123.33  42.75  119 康平           辽宁   一般站 
54245 123.40  42.50   98 法库           辽宁   一般站 
54248 123.53  42.03   62 新城子         辽宁   一般站 
54249 123.87  42.30   85 铁岭           辽宁   一般站 
54252 124.75  42.73  196 西丰           辽宁   一般站 
54254 124.05  42.53   98 开原           辽宁   基本站 
54259 124.92  42.10  237 清原           辽宁   基本站 
54260 125.08  42.92  253 辽源           吉林   基本站 
54261 125.47  42.67  345 东丰           吉林   一般站 
54263 126.05  42.97  337 磐石           吉林   基本站 
54266 125.63  42.53  341 梅河口         吉林   基本站 
54267 125.73  42.25  362 柳河           吉林   一般站 
54273 126.75  42.98  263 桦甸           吉林   基本站 
54274 125.98  42.68  307 辉南           吉林   一般站 
54276 126.80  42.40  570 靖宇           吉林   基本站 
54279 126.58  42.05  544 江源           吉林   一般站 
54284 127.50  42.15  774 东岗           吉林   基准站 
54285 128.12  42.42  721 二道           吉林   基本站 
54286 129.00  42.53  476 和龙           吉林   基本站 
54290 129.40  42.77  241 龙井           吉林   一般站 
54291 130.28  42.90   37 珲春           吉林   一般站 
54292 129.50  42.87  257 延吉           吉林   基本站 
54293 129.83  42.95  143 图们           吉林   一般站 
54301 115.67  41.67 1412 沽源           河北   一般站 
54304 115.27  40.95 1240 崇礼           河北   一般站 
54305 115.27  41.88 1469 太仆寺旗       内蒙古 一般站 
54308 116.63  41.20  735 丰宁           河北   基准站 
54311 117.77  41.97  893 围场           河北   基本站 
54313 118.70  41.93  734 喀喇沁旗       内蒙古 一般站 
54316 118.75  41.52  679 八里罕         内蒙古 一般站 
54318 117.73  41.32  562 隆化           河北   一般站 
54319 118.67  41.00  502 平泉           河北   一般站 
54320 119.30  41.60  544 宁城县         内蒙古 一般站 
54321 119.63  41.87  662 建平镇         辽宁   一般站 
54323 120.78  41.82  254 北票           辽宁   一般站 
54324 120.43  41.55  174 朝阳           辽宁   基准站 
54325 120.35  41.18  184 羊山           辽宁   一般站 
54326 119.70  41.38  422 建平县         辽宁   基本站 
54327 119.35  41.23  417 凌源           辽宁   一般站 
54328 119.72  41.08  297 喀左           辽宁   一般站 
54330 121.33  41.13   45 凌海           辽宁   一般站 
54331 121.77  41.58   77 北镇           辽宁   一般站 
54332 122.72  41.52   12 辽中           辽宁   一般站 
54333 122.85  41.97   31 新民           辽宁   基准站 
54334 121.25  41.52   74 义县           辽宁   基本站 
54335 122.08  41.68   38 黑山           辽宁   基本站 
54336 122.42  41.42    8 台安           辽宁   一般站 
54337 121.12  41.13   66 锦州           辽宁   基本站 
54338 121.95  41.28    3 盘山           辽宁   一般站 
54339 123.00  41.08   77 鞍山           辽宁   基本站 
54340 123.32  41.67   36 苏家屯         辽宁   一般站 
54342 123.52  41.73   49 沈阳           辽宁   基本站 
54345 123.07  41.20   31 辽阳县         辽宁   一般站 
54346 123.78  41.32  185 本溪           辽宁   基本站 
54347 123.17  41.23   25 辽阳           辽宁   一般站 
54348 123.33  41.42   37 灯塔           辽宁   一般站 
54349 124.13  41.30  259 本溪县         辽宁   基本站 
54351 124.08  41.92  119 抚顺           辽宁   基本站 
54353 125.05  41.73  328 新宾           辽宁   基本站 
54362 125.73  41.67  380 通化县         吉林   一般站 
54363 125.90  41.68  403 通化           吉林   基本站 
54365 125.35  41.28  246 桓仁           辽宁   基本站 
54371 126.43  41.93  521 白山           吉林   一般站 
54374 126.88  41.80  380 临江           吉林   基本站 
54377 126.22  41.15  225 集安           吉林   基本站 
54386 128.18  41.42  775 长白           吉林   基本站 
54398 116.62  40.13   29 顺义           北京   一般站 
54399 116.28  39.98   46 海淀           北京   一般站 
54401 114.92  40.77  773 张家口         河北   基本站 
54404 115.83  40.88  868 赤城           河北   一般站 
54405 115.50  40.42  571 怀来           河北   基本站 
54406 115.97  40.45  488 延庆           北京   基本站 
54408 115.22  40.38  530 涿鹿           河北   一般站 
54410 116.13  40.60 1225 佛爷顶         北京   一般站 
54412 116.63  40.73  332 汤河口         北京   一般站 
54416 116.87  40.38   72 密云           北京   基准站 
54419 116.63  40.37   76 怀柔           北京   一般站 
54420 117.33  40.93  529 滦平           河北   一般站 
54421 117.12  40.65  293 密云上甸子     北京   一般站 
54423 117.92  40.97  422 承德           河北   基本站 
54424 117.12  40.17   32 平谷           北京   一般站 
54425 117.47  40.40  633 兴隆           河北   一般站 
54428 117.40  40.03   16 蓟县           天津   一般站 
54429 117.95  40.20   55 遵化           河北   基本站 
54430 118.15  40.77  269 承德县         河北   一般站 
54431 116.63  39.92   43 通州           北京   一般站 
54432 118.48  40.60  305 宽城           河北   一般站 
54433 116.50  39.95   35 朝阳           北京   一般站 
54434 118.33  40.17  132 迁西           河北   一般站 
54436 118.95  40.42  254 青龙           河北   基本站 
54437 118.65  39.50   18 滦南           河北   一般站 
54438 118.88  39.88   65 卢龙           河北   一般站 
54439 118.72  40.02   51 迁安           河北   一般站 
54449 119.52  39.85    2 秦皇岛         河北   基本站 
54452 119.82  40.80  366 建昌           辽宁   基本站 
54453 120.88  40.78   39 连山区         辽宁   一般站 
54454 120.30  40.33   29 绥中           辽宁   基本站 
54455 120.65  40.62   21 兴城           辽宁   基准站 
54470 122.07  41.02    6 大洼           辽宁   基本站 
54471 122.17  40.65    4 营口           辽宁   基本站 
54472 122.72  40.88   25 海城           辽宁   基本站 
54474 122.35  40.42   25 盖州           辽宁   一般站 
54475 122.48  40.62   12 大石桥         辽宁   一般站 
54476 122.15  40.17   20 熊岳           辽宁   基本站 
54483 123.90  40.88  234 草河口         辽宁   一般站 
54486 123.28  40.28   80 岫岩           辽宁   基本站 
54493 124.78  40.72  260 宽甸           辽宁   基准站 
54494 124.07  40.47   73 凤城           辽宁   一般站 
54497 124.33  40.05   14 丹东           辽宁   基本站 
54499 116.22  40.22   76 昌平           北京   一般站 
54501 115.68  39.97  440 斋堂           北京   一般站 
54502 116.03  39.48   29 涿州           河北   一般站 
54503 115.82  39.07   13 容城           河北   一般站 
54505 116.12  39.92   93 门头沟         北京   一般站 
54506 115.95  39.32   25 高碑店         河北   一般站 
54507 115.52  39.33   49 易县           河北   一般站 
54510 116.98  39.90   17 大厂           河北   一般站 
54511 116.47  39.80   31 北京           北京   基本站 
54512 116.28  39.42   21 固安           河北   一般站 
54513 116.20  39.95   66 石景山         北京   一般站 
54514 116.25  39.87   55 丰台           北京   一般站 
54515 116.70  39.50   14 廊坊           河北   一般站 
54517 117.20  39.07    2 天津市城市气候 天津   一般站 
54518 116.40  39.17    9 霸州           河北   基本站 
54519 116.48  39.30   12 永清           河北   一般站 
54520 117.08  39.97   18 三河           河北   一般站 
54521 116.98  39.77   13 香河           河北   一般站 
54522 117.73  39.88   14 玉田           河北   一般站 
54523 117.02  39.38    5 武清           天津   一般站 
54525 117.28  39.73    5 宝坻           天津   基本站 
54526 117.33  39.08    2 东丽区         天津   一般站 
54527 117.05  39.08    4 天津           天津   基本站 
54528 117.13  39.23    3 北辰区         天津   一般站 
54529 117.82  39.35    4 宁河           天津   一般站 
54530 117.77  39.23    1 汉沽区         天津   一般站 
54531 118.72  39.73   43 滦县           河北   一般站 
54532 118.10  39.80   33 丰润           河北   一般站 
54533 118.10  39.58    9 丰南           河北   一般站 
54534 118.10  39.65   23 唐山           河北   基本站 
54535 118.47  39.28    3 曹妃甸         河北   基准站 
54539 118.88  39.43   11 乐亭           河北   基本站 
54540 119.20  39.73   18 昌黎           河北   一般站 
54541 119.23  39.90   24 抚宁           河北   一般站 
54563 122.02  39.63  119 瓦房店         辽宁   基本站 
54568 121.70  39.08   43 金州           辽宁   一般站 
54569 121.95  39.42   12 普兰店         辽宁   一般站 
54575 122.37  39.42   43 皮口           辽宁   一般站 
54579 122.58  39.27   36 长海           辽宁   基准站 
54584 122.95  39.72   35 庄河           辽宁   基本站 
54590 124.17  39.88    4 东港           辽宁   一般站 
54594 116.35  39.72   38 大兴           北京   一般站 
54596 116.13  39.68   39 房山           北京   一般站 
54597 115.73  39.73  408 霞云岭         北京   一般站 
54601 115.65  38.98   13 徐水           河北   一般站 
54602 115.48  38.73   17 保定           河北   基本站 
54603 115.77  38.72   10 高阳           河北   一般站 
54604 115.33  38.42   30 安国           河北   一般站 
54605 115.93  38.93    4 安新           河北   一般站 
54606 115.73  38.23   19 饶阳           河北   基准站 
54607 115.12  38.72   45 望都           河北   一般站 
54608 115.55  38.00   26 深州           河北   一般站 
54609 115.50  38.25   26 安平           河北   一般站 
54610 116.10  38.73    8 任丘           河北   一般站 
54611 115.32  38.93   45 满城           河北   一般站 
54612 116.45  38.87    6 文安           河北   一般站 
54613 116.62  38.70    7 大城           河北   一般站 
54614 116.05  38.42   11 河间           河北   一般站 
54615 116.85  38.58    8 青县           河北   一般站 
54616 116.85  38.35    8 沧州           河北   一般站 
54617 116.12  38.18   13 献县           河北   一般站 
54618 116.55  38.08   13 泊头           河北   基本站 
54619 116.92  38.92    6 静海           天津   一般站 
54620 115.57  38.48   19 蠡县           河北   一般站 
54621 115.18  38.18   38 深泽           河北   一般站 
54622 117.37  38.98    4 津南区         天津   一般站 
54623 117.72  39.05    5 塘沽           天津   基本站 
54624 117.32  38.40    5 黄骅           河北   基本站 
54626 115.82  38.42   14 肃宁           河北   一般站 
54627 117.23  38.03    8 盐山           河北   一般站 
54628 117.48  38.15    6 海兴           河北   一般站 
54631 115.15  37.07   32 广宗           河北   一般站 
54632 115.03  37.07   34 平乡           河北   一般站 
54633 115.23  37.52   26 新河           河北   一般站 
54636 116.10  39.02   11 雄县           河北   一般站 
54640 114.87  36.92   36 鸡泽           河北   一般站 
54644 117.12  38.05   11 孟村           河北   一般站 
54645 117.47  38.85    2 大港           天津   一般站 
54660 121.23  38.82   67 旅顺           辽宁   基准站 
54662 121.63  38.90   92 大连           辽宁   基本站 
54700 115.93  38.03   16 武强           河北   一般站 
54701 115.20  37.93   36 辛集           河北   一般站 
54702 115.70  37.73   21 衡水           河北   一般站 
54703 115.88  37.80   21 武邑           河北   一般站 
54704 115.57  37.52   25 冀州           河北   一般站 
54705 115.38  37.37   27 南宫           河北   基本站 
54706 115.67  37.08   32 清河           河北   一般站 
54707 115.98  37.35   27 故城           河北   一般站 
54708 115.73  37.50   24 枣强           河北   一般站 
54709 116.07  37.22   26 武城           山东   一般站 
54710 116.17  37.87   19 阜城           河北   一般站 
54711 116.28  37.70   18 景县           河北   一般站 
54712 116.82  37.20   19 临邑           山东   一般站 
54713 116.53  37.88   14 东光           河北   一般站 
54714 116.33  37.45   24 德州           山东   一般站 
54715 116.57  37.32   19 陵县           山东   基本站 
54716 116.80  37.67   16 宁津           山东   一般站 
54717 116.40  37.63   17 吴桥           河北   一般站 
54718 116.43  37.15   22 平原           山东   一般站 
54719 116.68  38.03   11 南皮           河北   一般站 
54722 117.63  37.75    7 无棣           山东   一般站 
54723 117.57  37.65   10 阳信           山东   一般站 
54724 117.13  37.32   15 商河           山东   一般站 
54725 117.53  37.50   12 惠民           山东   基准站 
54726 117.18  37.70   12 乐陵           山东   一般站 
54727 117.55  36.68  122 章丘           山东   基本站 
54728 117.38  37.77    8 庆云           山东   一般站 
54729 117.87  37.17   12 高青           山东   一般站 
54730 118.13  37.70    6 沾化           山东   一般站 
54731 118.22  37.48   12 利津           山东   一般站 
54732 118.52  37.87    6 河口           山东   一般站 
54734 118.00  37.35   12 滨州           山东   一般站 
54736 118.67  37.43    6 东营           山东   一般站 
54737 118.15  37.15    9 博兴           山东   一般站 
54738 118.40  37.05   15 广饶           山东   一般站 
54744 118.55  37.58    9 垦利           山东   基本站 
54749 119.95  37.18   48 莱州           山东   一般站 
54751 120.73  37.93   40 长岛           山东   基本站 
54752 120.77  37.80   61 蓬莱           山东   一般站 
54753 120.33  37.63    5 龙口           山东   基准站 
54755 120.38  37.37  112 招远           山东   一般站 
54759 120.85  37.32  206 栖霞           山东   一般站 
54764 121.23  37.48   54 福山           山东   基本站 
54765 121.43  37.48   82 烟台           山东   一般站 
54766 121.62  37.38   11 牟平           山东   一般站 
54774 122.13  37.47   65 威海           山东   基本站 
54776 122.70  37.40   48 成山头         山东   基准站 
54777 122.07  37.20  118 文登           山东   一般站 
54778 122.48  37.17   62 荣成           山东   一般站 
54800 115.25  37.00   33 威县           河北   一般站 
54801 115.48  36.85   35 临西           河北   一般站 
54802 115.73  36.82   34 临清           山东   一般站 
54803 116.02  36.98   28 夏津           山东   一般站 
54804 115.13  36.30   45 大名           河北   一般站 
54805 115.47  36.45   39 冠县           山东   一般站 
54806 115.97  36.42   33 聊城           山东   一般站 
54807 115.80  36.13   41 阳谷           山东   一般站 
54808 115.63  36.23   38 莘县           山东   基准站 
54809 115.28  36.55   41 馆陶           河北   一般站 
54810 116.27  36.87   27 高唐           山东   一般站 
54811 116.62  36.93   21 禹城           山东   一般站 
54812 116.75  36.78   23 齐河           山东   一般站 
54814 116.25  36.53   30 茌平           山东   一般站 
54815 116.27  36.38   31 东阿           山东   一般站 
54816 116.80  36.52   99 长清           山东   一般站 
54817 115.87  35.98   42 台前           河南   一般站 
54818 116.42  36.25   80 平阴           山东   一般站 
54819 116.80  36.18  114 肥城           山东   一般站 
54820 115.17  36.82   37 邱县           河北   一般站 
54821 117.20  37.00   20 济阳           山东   一般站 
54822 117.73  36.87   47 邹平           山东   一般站 
54823 117.00  36.60  170 济南           山东   基本站 
54824 117.95  36.63   95 淄川           山东   一般站 
54825 117.85  36.52  190 博山           山东   一般站 
54826 117.10  36.25 1534 泰山           山东   基准站 
54827 117.15  36.17  129 泰安           山东   一般站 
54828 117.68  36.23  229 莱芜           山东   一般站 
54829 117.87  36.77   86 周村           山东   一般站 
54830 117.93  36.82   34 淄博           山东   一般站 
54831 118.50  36.65  103 青州           山东   一般站 
54832 118.73  36.88   26 寿光           山东   一般站 
54833 118.08  36.97   15 桓台           山东   一般站 
54834 118.28  36.87   46 临淄           山东   一般站 
54835 118.55  36.50  107 临朐           山东   一般站 
54836 118.17  36.18  305 沂源           山东   基本站 
54837 118.83  36.68   79 昌乐           山东   一般站 
54841 119.42  36.87   24 昌邑           山东   一般站 
54842 120.00  36.78   62 平度           山东   基本站 
54843 119.20  36.75   22 潍坊           山东   基本站 
54844 119.18  36.42   63 安丘           山东   一般站 
54846 119.73  36.38   52 高密           山东   一般站 
54848 119.42  35.98   83 诸城           山东   一般站 
54849 120.03  36.22   84 胶州           山东   一般站 
54851 120.57  36.90   77 莱西           山东   一般站 
54852 120.73  36.97   54 莱阳           山东   一般站 
54853 120.42  36.17   43 崂山           山东   一般站 
54855 120.47  36.38   26 即墨           山东   一般站 
54857 120.33  36.07   76 青岛           山东   基本站 
54861 121.53  36.93   45 乳山           山东   一般站 
54863 121.18  36.78   41 海阳           山东   基本站 
54871 122.48  36.93   10 石岛           山东   一般站 
54900 115.02  35.70   54 濮阳           河南   一般站 
54901 115.17  36.08   48 南乐           河南   一般站 
54902 115.12  35.90   50 清丰           河南   一般站 
54903 115.48  35.85   46 范县           河南   一般站 
54904 115.52  35.58   50 鄄城           山东   一般站 
54905 115.93  35.58   46 郓城           山东   一般站 
54906 115.42  35.25   50 菏泽           山东   一般站 
54907 116.65  34.98   34 鱼台           山东   一般站 
54908 115.10  35.27   57 东明           山东   一般站 
54909 115.52  35.08   52 定陶           山东   基本站 
54910 116.05  35.82   41 梁山           山东   一般站 
54911 116.40  35.93   44 东平           山东   一般站 
54912 116.50  35.77   42 汶上           山东   一般站 
54913 116.82  35.75   62 宁阳           山东   一般站 
54914 116.08  35.42   41 巨野           山东   一般站 
54915 116.60  35.43   33 济宁           山东   一般站 
54916 116.85  35.57   52 兖州           山东   基本站 
54917 116.32  35.10   37 金乡           山东   一般站 
54918 116.97  35.60   62 曲阜           山东   一般站 
54919 116.98  35.38   89 邹城           山东   一般站 
54920 117.28  35.65  110 泗水           山东   一般站 
54921 116.33  35.42   38 嘉祥           山东   一般站 
54922 117.78  35.88  224 新泰           山东   一般站 
54923 117.93  35.72  202 蒙阴           山东   一般站 
54925 117.63  35.52  167 平邑           山东   一般站 
54927 117.20  35.10   75 滕州           山东   一般站 
54929 117.97  35.27  121 费县           山东   基本站 
54932 118.65  35.77  187 沂水           山东   一般站 
54935 118.43  35.53  119 沂南           山东   一般站 
54936 118.83  35.57  107 莒县           山东   基准站 
54938 118.40  35.05   65 临沂           山东   一般站 
54939 118.82  35.17  114 莒南           山东   一般站 
54940 119.20  35.75  148 五莲           山东   一般站 
54943 120.00  35.88   10 胶南           山东   一般站 
54945 119.53  35.43   37 日照           山东   基本站 
55228  80.08  32.50 4279 狮泉河         西藏   基准站 
55248  84.42  32.15 4415 改则           西藏   基准站 
55279  90.02  31.38 4700 班戈           西藏   基本站 
55294  91.10  32.35 4800 安多           西藏   基准站 
55299  92.07  31.48 4507 那曲           西藏   基准站 
55437  81.25  30.28 3900 普兰           西藏   基准站 
55472  88.63  30.95 4672 申扎           西藏   基准站 
55493  91.10  30.48 4200 当雄           西藏   基本站 
55569  87.60  29.08 4000 拉孜           西藏   基本站 
55572  89.10  29.68 4000 南木林         西藏   一般站 
55578  88.88  29.25 3836 日喀则         西藏   基准站 
55585  90.17  29.43 3809 尼木           西藏   基本站 
55589  90.98  29.30 3555 贡嘎           西藏   一般站 
55591  91.13  29.67 3649 拉萨           西藏   基本站 
55593  91.73  29.85 3804 墨竹工卡       西藏   一般站 
55597  91.68  29.03 3740 琼结           西藏   一般站 
55598  91.77  29.27 3560 泽当           西藏   基本站 
55655  85.97  28.18 3810 聂拉木         西藏   基准站 
55664  87.08  28.63 4300 定日           西藏   基本站 
55680  89.60  28.92 4040 江孜           西藏   基本站 
55681  90.40  28.97 4432 浪卡子         西藏   基准站 
55690  91.95  27.98 4280 错那           西藏   基准站 
55696  92.47  28.42 3860 隆子           西藏   基本站 
55773  89.08  27.73 4300 帕里           西藏   基本站 
56004  92.43  34.22 4533 沱沱河         青海   基准站 
56016  95.62  33.85 4179 治多           青海   一般站 
56018  95.28  32.88 4066 杂多           青海   基准站 
56021  95.80  34.12 4175 曲麻莱         青海   基本站 
56029  96.97  33.00 3717 玉树           青海   基本站 
56033  98.22  34.92 4272 玛多           青海   基准站 
56034  97.13  33.80 4415 清水河         青海   基本站 
56038  98.10  32.98 4200 石渠           四川   基本站 
56043 100.23  34.48 3719 玛沁           青海   基本站 
56045  99.90  33.97 4050 甘德           青海   一般站 
56046  99.65  33.75 3968 达日           青海   基准站 
56065 101.60  34.73 3500 河南           青海   基本站 
56067 101.48  33.43 3629 久治           青海   基准站 
56071 102.50  34.58 3106 碌曲           甘肃   一般站 
56074 102.08  34.00 3471 玛曲           甘肃   基本站 
56079 102.97  33.58 3441 若尔盖         四川   基本站 
56080 102.90  35.00 2910 合作           甘肃   基准站 
56081 103.35  34.70 2810 临潭           甘肃   一般站 
56082 103.50  34.58 2540 卓尼           甘肃   一般站 
56084 103.23  34.07 2374 迭部           甘肃   一般站 
56091 104.47  34.85 1883 漳县           甘肃   一般站 
56092 104.65  35.00 1728 陇西           甘肃   一般站 
56093 104.02  34.43 2315 岷县           甘肃   基准站 
56094 104.37  33.78 1400 舟曲           甘肃   一般站 
56095 104.38  34.03 1753 宕昌           甘肃   一般站 
56096 104.92  33.40 1079 武都           甘肃   基本站 
56097 104.25  33.27 1437 九寨沟         四川   一般站 
56106  93.78  31.88 4023 索县           西藏   基准站 
56109  93.78  31.48 3940 比如           西藏   一般站 
